customer_id,transaction_date,transaction_amount
CS3065,22/05/2014,38.00
CS4934,23/08/2014,91.00
CS4150,28/01/2013,64.00
CS2945,30/07/2014,41.00
CS3577,25/02/2015,35.00
CS3108,24/02/2014,89.00
CS3714,14/09/2013,81.00
CS4923,15/07/2014,46.00
CS4905,02/06/2013,96.00
CS5740,30/04/2012,97.00
CS2754,24/09/2012,65.00
CS1789,22/10/2014,63.00
CS1793,09/04/2014,38.00
CS5010,17/04/2012,51.00
CS1433,02/01/2013,35.00
CS3359,22/01/2013,71.00
CS2339,01/10/2011,63.00
CS3630,23/02/2015,62.00
CS3563,04/05/2013,45.00
CS5549,04/11/2013,96.00
CS4459,23/05/2014,65.00
CS4966,18/09/2014,88.00
CS4374,18/09/2012,87.00
CS5749,04/11/2013,54.00
CS5722,06/09/2012,90.00
CS6082,03/03/2012,63.00
CS4429,20/07/2013,55.00
CS2666,20/11/2012,59.00
CS4433,04/12/2013,61.00
CS1580,06/02/2013,78.00
CS4577,23/01/2015,96.00
CS4193,10/10/2014,92.00
CS5247,05/07/2011,96.00
CS2853,01/12/2011,36.00
CS2174,03/12/2011,85.00
CS4727,21/03/2012,69.00
CS1975,06/05/2013,58.00
CS1321,14/10/2011,57.00
CS5270,31/08/2012,47.00
CS3204,11/08/2013,48.00
CS4001,05/02/2015,69.00
CS1269,24/12/2012,59.00
CS2418,03/10/2012,78.00
CS4414,31/05/2011,83.00
CS1950,07/12/2013,93.00
CS5045,09/12/2011,85.00
CS5282,14/11/2014,58.00
CS1921,18/09/2013,78.00
CS5583,12/02/2015,79.00
CS4661,08/09/2014,67.00
CS3350,02/09/2012,79.00
CS2723,31/07/2012,73.00
CS4450,31/01/2014,61.00
CS5606,03/10/2014,92.00
CS2851,09/11/2012,97.00
CS5256,14/06/2013,92.00
CS6037,31/08/2012,40.00
CS5257,04/05/2014,67.00
CS5733,12/04/2012,101.00
CS1588,08/11/2013,86.00
CS1325,21/10/2011,102.00
CS5826,01/11/2011,51.00
CS3226,20/07/2014,60.00
CS2177,13/03/2013,68.00
CS1879,20/10/2014,71.00
CS1787,08/08/2014,38.00
CS2258,20/04/2012,61.00
CS3658,24/08/2012,105.00
CS3213,15/05/2013,39.00
CS4560,24/04/2012,37.00
CS3899,26/01/2015,66.00
CS3944,08/03/2014,105.00
CS2485,18/07/2013,48.00
CS1981,31/05/2012,90.00
CS3518,02/08/2014,78.00
CS6004,18/03/2014,82.00
CS5543,19/01/2014,94.00
CS5431,22/10/2012,73.00
CS3411,03/12/2012,96.00
CS5590,04/12/2013,78.00
CS2400,01/04/2014,100.00
CS3718,22/06/2013,85.00
CS3643,19/10/2014,69.00
CS3986,06/12/2013,78.00
CS1380,28/08/2011,98.00
CS1541,24/07/2012,72.00
CS5969,06/03/2015,85.00
CS3269,09/06/2011,93.00
CS5136,05/08/2012,94.00
CS4288,15/07/2011,50.00
CS5444,21/12/2012,69.00
CS2939,12/02/2013,54.00
CS2084,02/10/2013,46.00
CS3872,12/11/2012,89.00
CS4787,14/01/2013,44.00
CS5025,26/03/2014,97.00
CS5031,26/10/2012,81.00
CS3677,20/08/2011,78.00
CS4080,17/12/2011,49.00
CS4579,25/02/2012,96.00
CS1222,17/04/2014,54.00
CS4598,04/12/2013,37.00
CS2835,24/04/2013,63.00
CS5172,19/11/2013,81.00
CS4836,26/12/2012,104.00
CS4430,14/09/2014,104.00
CS5977,10/06/2011,44.00
CS2198,04/10/2014,96.00
CS5759,07/01/2015,35.00
CS4125,02/05/2012,60.00
CS5594,26/01/2012,93.00
CS5020,23/04/2013,51.00
CS1298,06/12/2013,66.00
CS2719,23/10/2012,43.00
CS3224,09/11/2011,36.00
CS4286,10/04/2012,73.00
CS2637,21/05/2013,95.00
CS2380,04/11/2013,44.00
CS1295,10/01/2012,53.00
CS1340,28/04/2013,81.00
CS2124,07/02/2013,70.00
CS2916,16/09/2013,54.00
CS1982,23/01/2013,74.00
CS2610,20/08/2014,77.00
CS4951,11/06/2012,104.00
CS2915,15/06/2014,88.00
CS3470,07/03/2014,56.00
CS1367,15/01/2013,95.00
CS2739,30/05/2012,105.00
CS4168,15/07/2014,86.00
CS5547,22/08/2014,105.00
CS4397,14/06/2011,80.00
CS5975,31/03/2013,77.00
CS2194,19/02/2014,62.00
CS1953,02/12/2011,58.00
CS1969,26/07/2014,102.00
CS4428,18/03/2014,39.00
CS2531,08/08/2012,89.00
CS3713,17/05/2011,99.00
CS3498,21/07/2013,77.00
CS4939,27/02/2014,91.00
CS3619,12/03/2015,57.00
CS4157,02/06/2011,79.00
CS2522,23/06/2012,58.00
CS2813,15/07/2012,47.00
CS3776,02/04/2012,85.00
CS5773,23/06/2013,45.00
CS3645,18/07/2012,95.00
CS5059,08/02/2012,86.00
CS5019,17/07/2011,47.00
CS3711,24/01/2014,90.00
CS6041,04/03/2012,47.00
CS2910,22/06/2011,55.00
CS2135,17/01/2013,103.00
CS1821,30/04/2014,89.00
CS1676,28/08/2013,105.00
CS1244,12/11/2011,70.00
CS1427,01/12/2013,91.00
CS3669,20/12/2011,91.00
CS1448,13/08/2011,102.00
CS2466,24/06/2013,104.00
CS1528,13/03/2015,40.00
CS5115,18/11/2014,92.00
CS2161,21/10/2014,47.00
CS2579,02/03/2015,79.00
CS1711,16/01/2012,65.00
CS2432,27/09/2012,52.00
CS2783,14/05/2014,74.00
CS5460,31/12/2012,46.00
CS3036,14/05/2012,47.00
CS3114,06/05/2013,36.00
CS1283,19/01/2015,82.00
CS5332,24/05/2011,102.00
CS4376,13/10/2012,92.00
CS3144,06/04/2012,38.00
CS3676,26/03/2012,43.00
CS3028,23/08/2012,86.00
CS2115,15/05/2013,101.00
CS1419,14/11/2013,39.00
CS2261,25/04/2012,83.00
CS4294,17/04/2012,39.00
CS3120,25/03/2013,80.00
CS4870,20/07/2011,46.00
CS5350,03/02/2014,75.00
CS2589,14/05/2014,60.00
CS1843,02/11/2012,63.00
CS1345,13/11/2013,43.00
CS2178,27/09/2014,58.00
CS4178,17/12/2012,56.00
CS1323,27/12/2013,46.00
CS4702,11/03/2012,50.00
CS6030,05/09/2014,56.00
CS3520,28/09/2011,38.00
CS3989,27/01/2015,39.00
CS2464,29/07/2012,71.00
CS3774,23/09/2011,105.00
CS1344,10/07/2013,53.00
CS4602,09/12/2013,90.00
CS4787,28/01/2012,84.00
CS5902,30/11/2012,38.00
CS4123,27/12/2013,39.00
CS4098,11/03/2013,89.00
CS3685,19/08/2011,50.00
CS4897,17/07/2011,58.00
CS2049,03/08/2012,94.00
CS2496,10/05/2012,95.00
CS2902,23/12/2013,71.00
CS4236,15/11/2012,53.00
CS3411,04/08/2011,83.00
CS2655,22/03/2013,68.00
CS3703,30/04/2013,53.00
CS5354,15/09/2012,96.00
CS1760,13/01/2015,61.00
CS4014,09/02/2012,102.00
CS2858,25/10/2012,56.00
CS2998,25/10/2011,83.00
CS2057,02/02/2012,43.00
CS5742,23/10/2013,65.00
CS2353,27/04/2012,60.00
CS2877,17/08/2014,77.00
CS4461,23/03/2013,52.00
CS3291,01/06/2014,86.00
CS2005,05/11/2011,46.00
CS4322,08/05/2013,85.00
CS2420,06/03/2012,102.00
CS5697,02/01/2012,57.00
CS6059,30/04/2014,96.00
CS2669,27/01/2014,94.00
CS3019,27/01/2013,84.00
CS5892,29/06/2014,88.00
CS5181,27/03/2014,66.00
CS2185,10/01/2014,65.00
CS3285,29/08/2012,73.00
CS4237,04/08/2012,56.00
CS5527,06/04/2014,70.00
CS3530,15/11/2012,55.00
CS2146,03/06/2014,76.00
CS5952,21/06/2013,69.00
CS5720,12/02/2012,86.00
CS5251,03/10/2012,38.00
CS2595,12/05/2013,89.00
CS5159,21/12/2011,54.00
CS1907,14/01/2015,51.00
CS1612,03/12/2013,74.00
CS2739,15/07/2012,36.00
CS4577,10/10/2014,103.00
CS1962,23/11/2012,83.00
CS1969,26/08/2011,93.00
CS4510,10/07/2012,63.00
CS3579,16/12/2013,67.00
CS2869,28/01/2015,35.00
CS1397,21/06/2012,92.00
CS2058,17/11/2012,60.00
CS5659,08/09/2014,94.00
CS4535,04/01/2015,44.00
CS2052,05/09/2011,87.00
CS3534,12/08/2011,94.00
CS3452,08/05/2012,44.00
CS5794,11/11/2013,38.00
CS3090,05/05/2014,63.00
CS4761,23/06/2011,100.00
CS1464,24/09/2013,83.00
CS3505,13/04/2014,37.00
CS4686,03/12/2012,86.00
CS5622,19/12/2011,99.00
CS2304,07/12/2011,37.00
CS4969,16/12/2011,69.00
CS3080,29/07/2012,45.00
CS5333,29/05/2011,91.00
CS3202,24/02/2012,93.00
CS2193,21/01/2012,71.00
CS3627,29/07/2013,69.00
CS2783,05/11/2011,101.00
CS1912,14/03/2015,42.00
CS4303,13/12/2014,49.00
CS4115,16/01/2014,88.00
CS6077,31/01/2012,70.00
CS2712,15/03/2012,54.00
CS4121,17/12/2012,77.00
CS5600,10/12/2011,41.00
CS5074,14/09/2014,47.00
CS5193,01/12/2011,94.00
CS3452,02/01/2012,82.00
CS2687,20/03/2014,50.00
CS5238,31/03/2014,54.00
CS5271,31/07/2011,100.00
CS4237,26/08/2011,39.00
CS2403,06/08/2012,74.00
CS4732,17/02/2014,38.00
CS4220,16/12/2013,50.00
CS4557,13/08/2011,102.00
CS5246,24/08/2011,35.00
CS3671,04/11/2011,79.00
CS3026,28/06/2014,87.00
CS1738,30/11/2014,45.00
CS3262,27/12/2014,40.00
CS4891,25/10/2014,49.00
CS3274,20/12/2011,58.00
CS2903,29/10/2012,89.00
CS1323,05/06/2012,59.00
CS3350,19/09/2013,100.00
CS5549,18/02/2014,68.00
CS1569,20/02/2013,48.00
CS4730,25/01/2012,104.00
CS4563,13/02/2013,55.00
CS2650,07/05/2014,49.00
CS3920,14/01/2015,70.00
CS4194,17/09/2011,80.00
CS5603,28/01/2014,86.00
CS3853,21/05/2014,65.00
CS2515,25/04/2014,52.00
CS5878,13/08/2011,85.00
CS3719,08/03/2013,72.00
CS1342,20/06/2011,84.00
CS3947,15/12/2013,77.00
CS4230,22/11/2014,40.00
CS4997,11/09/2013,104.00
CS1554,26/10/2014,78.00
CS1640,06/04/2014,75.00
CS1651,16/09/2011,98.00
CS2017,06/08/2011,52.00
CS2922,21/05/2011,82.00
CS5435,12/09/2014,85.00
CS2824,18/08/2014,81.00
CS3842,13/10/2013,80.00
CS3429,16/10/2012,93.00
CS1979,12/05/2013,100.00
CS1775,22/11/2012,39.00
CS4450,26/06/2011,95.00
CS5117,29/11/2012,66.00
CS5542,06/05/2013,44.00
CS3284,22/09/2013,84.00
CS2563,23/08/2013,68.00
CS5737,01/05/2012,55.00
CS4909,10/11/2012,57.00
CS1695,10/03/2013,86.00
CS5185,30/09/2011,46.00
CS4007,23/08/2011,42.00
CS2982,10/08/2013,84.00
CS1913,06/07/2012,63.00
CS3235,12/08/2013,51.00
CS5774,12/12/2012,39.00
CS3059,17/05/2011,60.00
CS1636,21/10/2013,66.00
CS1173,18/03/2013,60.00
CS4894,27/11/2014,39.00
CS2930,27/01/2015,43.00
CS2527,07/03/2014,53.00
CS4724,17/07/2014,95.00
CS4752,11/03/2013,39.00
CS5356,19/04/2013,42.00
CS2752,12/08/2012,59.00
CS1752,04/05/2012,103.00
CS1364,13/03/2014,76.00
CS5658,17/12/2014,48.00
CS4314,07/03/2014,88.00
CS1293,05/04/2014,87.00
CS1272,27/02/2015,77.00
CS1193,07/12/2011,80.00
CS6005,07/07/2012,35.00
CS4290,12/01/2013,74.00
CS2730,07/06/2012,104.00
CS2721,21/08/2014,47.00
CS5860,30/08/2012,77.00
CS1115,19/01/2013,94.00
CS4948,14/11/2013,102.00
CS4190,11/07/2013,68.00
CS2817,27/09/2013,40.00
CS1385,17/10/2013,60.00
CS4006,08/04/2013,43.00
CS1963,04/02/2014,99.00
CS3031,26/07/2013,76.00
CS4928,25/01/2014,67.00
CS4449,16/01/2014,37.00
CS3638,17/12/2012,66.00
CS2083,18/09/2013,38.00
CS2628,19/10/2013,84.00
CS5663,29/01/2013,90.00
CS1261,09/06/2012,103.00
CS2238,23/10/2012,79.00
CS5620,20/01/2014,96.00
CS4122,20/02/2014,41.00
CS3274,19/01/2012,80.00
CS1903,02/11/2014,41.00
CS1959,05/01/2014,76.00
CS2238,15/09/2012,83.00
CS3939,29/05/2012,81.00
CS2742,14/11/2014,68.00
CS3325,02/08/2012,96.00
CS1139,23/12/2012,95.00
CS5013,30/12/2013,84.00
CS1459,29/10/2013,67.00
CS1480,10/09/2011,102.00
CS2349,25/08/2012,103.00
CS3778,15/10/2011,84.00
CS2565,01/09/2014,89.00
CS3196,19/12/2014,54.00
CS5767,07/10/2013,72.00
CS5229,27/02/2012,96.00
CS4392,02/02/2013,51.00
CS3764,06/10/2012,36.00
CS5248,08/02/2014,61.00
CS4301,11/11/2013,90.00
CS1568,26/06/2011,82.00
CS2227,03/06/2014,43.00
CS5083,27/09/2011,75.00
CS2826,25/10/2014,88.00
CS5969,27/04/2012,38.00
CS3258,05/08/2014,59.00
CS5361,18/09/2013,44.00
CS1134,25/09/2014,78.00
CS4049,25/10/2014,79.00
CS2825,11/10/2011,43.00
CS1469,18/01/2012,78.00
CS2150,30/10/2012,83.00
CS2972,14/01/2014,103.00
CS6060,24/11/2011,80.00
CS2958,26/10/2014,62.00
CS6066,17/10/2012,42.00
CS2270,04/05/2012,57.00
CS1956,18/01/2012,42.00
CS1995,03/06/2013,90.00
CS1284,16/11/2011,103.00
CS5728,16/03/2014,43.00
CS6093,08/09/2014,59.00
CS4431,22/12/2013,77.00
CS2882,25/07/2014,69.00
CS5352,13/08/2014,35.00
CS3536,09/09/2014,93.00
CS3428,24/07/2012,58.00
CS4218,14/08/2011,79.00
CS3187,10/12/2013,84.00
CS3509,26/12/2013,94.00
CS3840,03/07/2014,48.00
CS2665,30/11/2012,86.00
CS1247,22/12/2013,59.00
CS3199,13/06/2012,49.00
CS2905,11/12/2014,84.00
CS3966,09/04/2012,81.00
CS3452,19/11/2014,62.00
CS4356,02/06/2013,97.00
CS5788,18/08/2014,37.00
CS5975,04/03/2015,85.00
CS5371,16/08/2012,36.00
CS2794,10/07/2013,58.00
CS3142,08/05/2013,101.00
CS1871,30/06/2013,79.00
CS2986,27/12/2011,51.00
CS3426,21/03/2014,81.00
CS1293,17/10/2014,60.00
CS3833,01/07/2012,82.00
CS2052,12/04/2014,80.00
CS5745,07/05/2013,93.00
CS4888,15/05/2014,98.00
CS3150,20/07/2012,88.00
CS5993,27/08/2013,101.00
CS5563,01/11/2011,59.00
CS4849,03/05/2012,105.00
CS5934,14/05/2012,104.00
CS2963,18/06/2011,47.00
CS5217,14/12/2011,102.00
CS2640,14/01/2013,105.00
CS3713,17/01/2015,40.00
CS5573,02/07/2012,72.00
CS1439,14/06/2012,105.00
CS4920,11/12/2012,38.00
CS2276,09/05/2012,83.00
CS1409,04/07/2014,42.00
CS4178,07/07/2014,67.00
CS5008,04/09/2012,41.00
CS4089,15/10/2014,81.00
CS3966,26/02/2012,78.00
CS3058,28/06/2011,87.00
CS4761,24/05/2013,37.00
CS5489,08/07/2013,90.00
CS4903,06/02/2014,51.00
CS6093,03/10/2012,77.00
CS5463,24/06/2011,43.00
CS1602,10/10/2014,99.00
CS4255,03/07/2013,104.00
CS4821,19/07/2013,59.00
CS2341,18/02/2015,42.00
CS5095,18/05/2014,93.00
CS1706,15/10/2011,79.00
CS5728,20/04/2013,36.00
CS5640,03/08/2013,78.00
CS1141,17/10/2013,78.00
CS6078,08/09/2011,56.00
CS4858,15/05/2014,37.00
CS1658,28/11/2013,39.00
CS5102,01/07/2013,52.00
CS4415,18/04/2014,82.00
CS5061,03/07/2011,47.00
CS3477,15/05/2014,52.00
CS3770,29/11/2014,74.00
CS5539,13/12/2012,82.00
CS2540,07/06/2013,102.00
CS5183,12/03/2015,70.00
CS4900,24/04/2013,87.00
CS1447,30/08/2012,80.00
CS2006,21/05/2013,59.00
CS4763,28/02/2012,40.00
CS1996,25/11/2013,100.00
CS1812,22/11/2013,83.00
CS4046,30/09/2012,46.00
CS3492,15/04/2014,95.00
CS2567,14/08/2011,77.00
CS4663,02/07/2011,73.00
CS4779,16/04/2013,48.00
CS2995,05/02/2015,79.00
CS3893,09/02/2013,92.00
CS3746,13/03/2012,89.00
CS3311,26/11/2011,41.00
CS2205,26/01/2013,37.00
CS3589,28/06/2011,81.00
CS5067,10/12/2012,38.00
CS1871,23/08/2013,37.00
CS5369,30/11/2011,94.00
CS6078,28/10/2011,57.00
CS4388,26/05/2012,68.00
CS1531,04/01/2012,89.00
CS1439,10/02/2015,80.00
CS3205,14/05/2012,65.00
CS3050,30/03/2013,36.00
CS3075,04/09/2013,45.00
CS2108,18/09/2012,81.00
CS2091,05/10/2011,84.00
CS5943,06/07/2014,61.00
CS1725,07/01/2013,76.00
CS2890,24/07/2012,45.00
CS1465,08/12/2012,57.00
CS5535,15/07/2013,47.00
CS6068,27/01/2013,103.00
CS1944,27/05/2012,64.00
CS3511,08/03/2015,54.00
CS3143,01/02/2015,35.00
CS2417,01/04/2012,86.00
CS5723,14/04/2013,76.00
CS6075,18/07/2012,90.00
CS4566,25/10/2014,45.00
CS5329,10/11/2011,61.00
CS4548,16/10/2014,102.00
CS2688,18/11/2012,104.00
CS5069,20/05/2014,102.00
CS3513,29/02/2012,100.00
CS5662,14/12/2012,99.00
CS1413,30/06/2011,89.00
CS1499,16/10/2014,102.00
CS5928,17/10/2013,46.00
CS4170,13/01/2014,36.00
CS1660,20/02/2012,55.00
CS2695,20/02/2012,86.00
CS1729,09/06/2013,93.00
CS2319,04/03/2014,81.00
CS3901,25/09/2011,82.00
CS5970,05/01/2015,50.00
CS4916,23/06/2014,103.00
CS4028,20/06/2011,103.00
CS1528,25/10/2011,84.00
CS5169,07/04/2013,63.00
CS2027,12/04/2014,50.00
CS6109,26/07/2012,38.00
CS4929,01/02/2015,48.00
CS2120,12/08/2014,70.00
CS4326,15/01/2015,76.00
CS2783,24/06/2011,89.00
CS1443,01/12/2013,55.00
CS3320,17/01/2012,35.00
CS1632,19/04/2012,51.00
CS1778,06/06/2014,74.00
CS5630,15/02/2015,70.00
CS2917,14/02/2013,97.00
CS4734,07/10/2013,80.00
CS3352,07/03/2013,99.00
CS5752,25/12/2014,55.00
CS4750,19/03/2013,79.00
CS4925,26/06/2013,57.00
CS1633,26/02/2015,42.00
CS5768,13/09/2014,58.00
CS5552,21/07/2012,80.00
CS1785,26/02/2015,41.00
CS1159,12/11/2011,48.00
CS2065,13/02/2012,83.00
CS5359,16/07/2011,102.00
CS5072,15/06/2012,42.00
CS4713,02/10/2013,82.00
CS2739,14/07/2012,90.00
CS1210,25/05/2011,48.00
CS3086,30/04/2014,60.00
CS4375,01/10/2012,55.00
CS1935,18/07/2014,45.00
CS1507,25/12/2012,82.00
CS2298,14/05/2012,97.00
CS4412,04/06/2014,44.00
CS2275,20/03/2014,81.00
CS3891,17/02/2015,100.00
CS5548,13/10/2012,76.00
CS5969,17/05/2012,54.00
CS4341,07/10/2014,42.00
CS1841,23/07/2012,97.00
CS6104,25/11/2014,94.00
CS5788,05/04/2014,93.00
CS1295,28/02/2015,74.00
CS4808,18/05/2012,70.00
CS4446,04/06/2011,49.00
CS4754,13/07/2012,58.00
CS3181,18/08/2014,90.00
CS6018,13/02/2012,53.00
CS2221,06/06/2011,88.00
CS2089,21/11/2011,73.00
CS2668,24/09/2011,77.00
CS2136,17/09/2011,74.00
CS1676,20/01/2014,57.00
CS4925,08/09/2011,42.00
CS3877,17/09/2013,74.00
CS4096,17/11/2013,71.00
CS2381,11/02/2012,57.00
CS1524,28/12/2011,92.00
CS5393,20/05/2011,74.00
CS5777,16/08/2014,38.00
CS5766,26/09/2011,61.00
CS1845,01/07/2014,96.00
CS1989,07/03/2015,92.00
CS2137,23/09/2011,36.00
CS3191,29/06/2013,70.00
CS4395,07/05/2013,50.00
CS5447,25/12/2011,84.00
CS4178,31/08/2011,62.00
CS5980,12/12/2012,36.00
CS2417,23/12/2013,90.00
CS1240,28/02/2014,71.00
CS2603,21/11/2011,104.00
CS3650,13/01/2014,45.00
CS2223,13/03/2015,74.00
CS2300,23/12/2014,58.00
CS4692,25/09/2013,62.00
CS2139,27/06/2014,103.00
CS1869,30/12/2012,51.00
CS2840,20/11/2011,91.00
CS4093,26/01/2013,82.00
CS4871,24/08/2013,38.00
CS3258,03/07/2014,74.00
CS3617,21/09/2014,98.00
CS1189,13/03/2013,104.00
CS2985,27/12/2011,61.00
CS5294,26/10/2014,96.00
CS2984,07/07/2014,50.00
CS4729,07/07/2013,48.00
CS2656,30/01/2015,82.00
CS5259,01/11/2011,76.00
CS2695,12/09/2012,55.00
CS3408,26/04/2014,97.00
CS1137,01/01/2013,100.00
CS5710,20/01/2013,98.00
CS3049,23/07/2012,66.00
CS3137,25/03/2014,69.00
CS2617,25/01/2013,103.00
CS2713,15/01/2015,88.00
CS3221,29/06/2011,80.00
CS3593,25/08/2012,85.00
CS2416,10/02/2013,35.00
CS2032,19/10/2011,69.00
CS4963,25/12/2014,70.00
CS1153,05/11/2014,40.00
CS3520,13/07/2011,66.00
CS2037,17/03/2013,72.00
CS5624,09/05/2012,95.00
CS1557,07/08/2011,60.00
CS5626,05/08/2011,96.00
CS2692,06/07/2014,102.00
CS2962,22/11/2013,77.00
CS1364,02/01/2015,69.00
CS4180,06/12/2011,71.00
CS2436,11/08/2012,79.00
CS1962,07/05/2013,76.00
CS3026,16/01/2013,84.00
CS1652,26/02/2012,45.00
CS5274,07/08/2011,66.00
CS1615,08/02/2013,76.00
CS3335,12/05/2014,96.00
CS1268,01/05/2013,74.00
CS2895,25/01/2014,41.00
CS2628,31/10/2012,75.00
CS1722,23/02/2012,40.00
CS1831,28/06/2011,83.00
CS3884,29/10/2012,67.00
CS3494,30/12/2014,63.00
CS2235,08/12/2013,87.00
CS4706,26/07/2013,102.00
CS5493,06/03/2013,51.00
CS4418,06/04/2014,45.00
CS5999,05/05/2014,36.00
CS3904,29/11/2012,100.00
CS2869,29/10/2014,85.00
CS1920,14/11/2013,66.00
CS2909,22/02/2012,98.00
CS4331,26/10/2011,73.00
CS1528,07/10/2011,73.00
CS4053,17/05/2014,89.00
CS4103,11/06/2011,69.00
CS3051,24/10/2012,81.00
CS2643,30/07/2013,39.00
CS4766,30/11/2012,52.00
CS2837,01/01/2012,55.00
CS1848,29/04/2012,69.00
CS3028,18/09/2013,71.00
CS1336,16/12/2012,46.00
CS5717,21/05/2011,50.00
CS5110,06/03/2015,74.00
CS5643,11/11/2013,82.00
CS2595,26/10/2014,35.00
CS5294,01/10/2014,52.00
CS3961,09/09/2011,92.00
CS3170,26/11/2012,55.00
CS2724,11/11/2013,88.00
CS2039,06/03/2014,46.00
CS5091,16/09/2013,103.00
CS4154,08/09/2012,49.00
CS4789,06/07/2013,77.00
CS2591,02/10/2011,75.00
CS4951,02/04/2013,100.00
CS2680,30/08/2011,54.00
CS4269,26/05/2012,69.00
CS3919,17/06/2013,74.00
CS3995,14/04/2013,58.00
CS5879,04/02/2014,58.00
CS5368,29/09/2012,63.00
CS1681,23/01/2013,68.00
CS4967,27/03/2013,50.00
CS5262,30/06/2012,50.00
CS1807,18/07/2013,83.00
CS1293,13/08/2014,39.00
CS5808,27/10/2011,59.00
CS1957,02/09/2013,105.00
CS4620,01/05/2014,78.00
CS1623,27/11/2012,60.00
CS5570,16/02/2014,54.00
CS2052,25/06/2011,60.00
CS3236,12/06/2012,36.00
CS5337,03/10/2014,104.00
CS3366,02/04/2014,63.00
CS1185,15/04/2012,47.00
CS1710,21/02/2014,89.00
CS1615,22/09/2014,79.00
CS3068,09/09/2012,49.00
CS5491,11/12/2011,76.00
CS4230,02/10/2014,79.00
CS1715,31/05/2014,55.00
CS2885,27/10/2011,39.00
CS2874,27/05/2011,66.00
CS2416,11/08/2011,64.00
CS1334,27/01/2013,81.00
CS1755,01/01/2012,40.00
CS4546,17/06/2012,55.00
CS2763,21/08/2014,46.00
CS3893,11/05/2013,47.00
CS4814,20/07/2012,63.00
CS4136,15/09/2012,105.00
CS4078,30/10/2014,72.00
CS2254,09/10/2014,70.00
CS1526,12/12/2011,65.00
CS5434,24/04/2013,76.00
CS5197,07/07/2013,45.00
CS3222,19/02/2015,63.00
CS5334,30/01/2014,92.00
CS2676,26/02/2013,74.00
CS4583,08/08/2014,98.00
CS3768,15/03/2012,73.00
CS3848,13/05/2012,64.00
CS3438,12/07/2012,37.00
CS5080,22/10/2011,52.00
CS3034,17/07/2012,72.00
CS1975,05/10/2011,42.00
CS6016,07/12/2014,67.00
CS1991,08/08/2012,75.00
CS3292,09/02/2015,75.00
CS5766,27/05/2014,44.00
CS2769,15/06/2013,91.00
CS1880,19/05/2011,101.00
CS5433,30/10/2011,64.00
CS3499,21/05/2012,40.00
CS5135,28/10/2011,36.00
CS2492,11/05/2014,53.00
CS3258,05/12/2014,94.00
CS2813,05/01/2014,64.00
CS3022,02/02/2014,74.00
CS2327,05/07/2011,43.00
CS5138,19/07/2013,57.00
CS5515,04/09/2012,38.00
CS4330,06/04/2013,89.00
CS4759,18/10/2014,86.00
CS1122,21/12/2013,94.00
CS5265,17/07/2012,55.00
CS5088,16/06/2011,72.00
CS6111,17/03/2013,99.00
CS1949,24/08/2013,35.00
CS5817,26/07/2011,79.00
CS3933,18/05/2012,54.00
CS1408,22/10/2012,87.00
CS2076,04/11/2011,105.00
CS4626,29/10/2013,72.00
CS4941,16/08/2013,42.00
CS2387,13/04/2014,56.00
CS3082,31/07/2011,39.00
CS5860,20/04/2012,76.00
CS3703,24/11/2011,55.00
CS3433,23/08/2014,51.00
CS5473,05/11/2011,64.00
CS3918,09/10/2011,102.00
CS2595,04/04/2014,41.00
CS2905,15/12/2014,66.00
CS4753,24/08/2011,50.00
CS5032,02/02/2015,92.00
CS4671,25/01/2012,82.00
CS2498,27/09/2014,71.00
CS3996,14/05/2012,70.00
CS5670,22/06/2014,93.00
CS1554,26/01/2013,52.00
CS4332,30/04/2014,61.00
CS3734,06/12/2014,97.00
CS1231,13/10/2014,72.00
CS5746,01/04/2013,95.00
CS5259,11/09/2013,76.00
CS3826,11/01/2014,61.00
CS3609,10/02/2012,101.00
CS4203,24/12/2013,42.00
CS3342,29/11/2012,36.00
CS5099,21/03/2012,103.00
CS2682,27/01/2013,47.00
CS5664,03/10/2012,82.00
CS2109,19/04/2014,56.00
CS2600,31/01/2012,77.00
CS2910,29/06/2013,45.00
CS1501,16/03/2012,84.00
CS5290,15/10/2012,99.00
CS2785,02/12/2014,73.00
CS3758,03/10/2013,57.00
CS5119,07/04/2013,53.00
CS4613,31/03/2014,80.00
CS4730,05/10/2013,50.00
CS2962,15/08/2013,82.00
CS3809,05/09/2014,86.00
CS1362,08/05/2013,101.00
CS3253,23/09/2014,47.00
CS5978,17/07/2014,70.00
CS2223,09/02/2014,62.00
CS5070,30/10/2013,69.00
CS3679,29/06/2011,46.00
CS1797,19/12/2011,65.00
CS4213,11/07/2012,70.00
CS2980,28/10/2013,104.00
CS1115,07/10/2013,79.00
CS2719,05/04/2012,45.00
CS4313,06/05/2013,56.00
CS4445,15/05/2013,83.00
CS3527,25/01/2012,62.00
CS5459,02/09/2013,45.00
CS4321,08/02/2012,37.00
CS4534,29/05/2014,56.00
CS2602,17/04/2012,91.00
CS2900,09/07/2014,52.00
CS1636,10/07/2014,48.00
CS5626,29/09/2013,64.00
CS4499,12/03/2015,77.00
CS3010,14/10/2012,88.00
CS4907,24/09/2012,103.00
CS1691,22/11/2013,104.00
CS4145,23/11/2011,80.00
CS2590,11/06/2013,51.00
CS5735,29/10/2012,70.00
CS1910,01/08/2014,89.00
CS2104,22/11/2014,55.00
CS2246,23/12/2012,59.00
